,tract,total_preschools_one_mile,total_preschools_five_mile,total_elementary_2.5_mile,total_good_elementary_2.5_mile,nearest_elementary_dist,PI_elementary,nearest_elementary,total_middle_2.5_mile,total_good_middle_2.5_mile,nearest_middle_dist,PI_middle,nearest_middle,total_High_2.5_mile,total_good_High_2.5_mile,nearest_High_dist,PI_High,nearest_High
88,117400,1,9,13,11,0.6354937567352806,59.016999999999996,"('East Clark', (41.5557691, -81.5800349))",2,1,1.8344405847828695,68.35600000000001,"('Euclid Central Middle School', (41.5695433, -81.5360939))",7,6,0.20744260417574265,68.35600000000001,"('Constellation Schools: Collinwood Village Academy', (41.5611342, -81.57270809999999))"
89,109801,2,19,21,15,0.483695411650255,76.185,"('Cleveland School of Arts Lower Campus', (41.4904256, -81.6474271))",6,3,1.53111485660445,75.258,"('Broadway Academy', (41.4656044, -81.6522654))",14,8,0.4662840347890499,75.258,"('New Technology HS@East Tech', (41.492503799999994, -81.64976309999999))"
90,118900,2,25,23,16,0.23027825608499192,63.506,"('OAK Leadership Institute', (41.509147999999996, -81.626807))",4,1,0.23342259669455181,113.59,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",16,8,0.6961684999371208,113.59,"('John Hay Early College High School', (41.5019583, -81.61172579999999))"
91,154700,0,13,17,14,1.0105631238699344,65.902,"('Charles W Eliot  School', (41.44562929999999, -81.570441))",4,4,1.5435988209707228,74.322,"('Chapelside Cleveland Academy', (41.4540529, -81.5905679))",5,3,1.5123494859137023,74.322,"('John F Kennedy High School', (41.44893270000001, -81.5603283))"
92,122300,0,9,13,11,1.1196485297121326,65.902,"('Charles W Eliot  School', (41.44562929999999, -81.570441))",3,3,1.4310102745492108,74.322,"('Warrensville Heights Middle School', (41.4435489, -81.53521579999999))",6,4,1.157962851927363,74.322,"('John F Kennedy High School', (41.44893270000001, -81.5603283))"
93,116700,1,16,15,13,0.13326303374387646,63.604,"('Iowa-Maple Elementary School', (41.5470126, -81.597939))",0,0,1.7976931348623157e+308,70.505,(),6,6,0.8432848462918116,70.505,"('Glenville High School', (41.539004299999995, -81.606617))"
94,124600,1,18,13,6,0.38922103082904247,74.968,"('West Preparatory Academy', (41.424784, -81.7813429))",6,1,1.8597477581038977,69.941,"('Brooklyn Middle School', (41.4307373, -81.7485671))",6,3,0.38478314801545843,69.941,"('West Park Academy', (41.426533, -81.77850179999999))"
95,141700,1,17,16,7,0.19650616681835525,96.181,"('Canterbury Elementary School', (41.492090999999995, -81.55031899999999))",2,0,1.4701672966903412,91.805,"('Shaker Hts Middle School', (41.4771695, -81.53185))",3,0,1.386573042385276,91.805,"('Cleveland Heights High School', (41.4998796, -81.5298547))"
96,151300,0,17,18,15,0.5964605669065983,70.038,"('Mayfair Elementary School', (41.5339842, -81.585151))",1,1,1.3605267451049547,82.14299999999999,"('Monticello Middle School', (41.53078370000001, -81.5487814))",6,6,0.4705491495329734,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
97,152400,0,5,7,4,0.37481174885226665,77.774,"('Arbor Elementary School', (41.5913611, -81.5379709))",1,0,1.646194438942712,88.213,"('Euclid Central Middle School', (41.5695433, -81.5360939))",4,2,1.0598128896653025,88.213,"('Euclid High School', (41.595733, -81.525088))"
98,154502,0,4,5,3,0.5208452326189879,79.488,"('Maple Leaf Elementary School', (41.406068, -81.599361))",1,1,0.4296095848897237,89.02600000000001,"('Garfield Heights Middle School', (41.40515739999999, -81.6010845))",2,1,2.0482801633964707,89.02600000000001,"('Garfield Heights High School', (41.4277145, -81.6146393))"
99,177201,0,11,11,2,0.42321417067188116,93.266,"('Thoreau Park Elementary School', (41.4141668, -81.7216407))",3,0,1.5731104131629816,98.86200000000001,"('Shiloh Middle School', (41.3956619, -81.6970824))",7,3,0.5439216009958261,98.86200000000001,"('Constellation Schools: Parma Community', (41.4002222, -81.72147))"
100,183401,1,14,23,15,0.21954353785410358,109.71,"('Onaway Elementary School', (41.4751216, -81.5721989))",3,1,1.5218176871598044,99.42399999999999,"('Chapelside Cleveland Academy', (41.4540529, -81.5905679))",6,3,0.35726404604098055,99.42399999999999,"('Shaker Hts High School', (41.47322, -81.568149))"
101,195700,0,1,5,0,1.4705837959617771,86.45,"('Carylwood Intermediate School', (41.3759144, -81.5167646))",1,0,2.0419236692185385,113.11399999999999,"('Heskett Middle School', (41.4043559, -81.4978656))",1,0,2.469869755651786,113.11399999999999,"('Solon High School', (41.37767, -81.44103879999999))"
102,103300,0,20,19,13,0.738834967054046,96.31,"('Near West Intergenerational School', (41.485141399999996, -81.7139831))",2,2,1.3014506103353647,88.885,"('Villaview Community School', (41.503048799999995, -81.6853625))",7,4,0.8026557260701722,88.885,"('Garrett Morgan Schl Of Science School', (41.484533899999995, -81.71512159999999))"
103,107701,1,16,15,11,1.127655292781707,58.193000000000005,"('Marion-Sterling Elementary School', (41.4974816, -81.66554029999999))",4,3,0.4498779588752114,77.5,"('Villaview Community School', (41.503048799999995, -81.6853625))",11,7,0.7342006220336835,77.5,"('SuccessTech Academy School', (41.507308, -81.686454))"
104,114600,1,14,25,18,0.32919229918693277,54.412,"('Anton Grdina', (41.4782583, -81.6389551))",2,1,0.7894712626549428,75.258,"('Broadway Academy', (41.4656044, -81.6522654))",11,6,1.3294623674640555,75.258,"('New Technology HS@East Tech', (41.492503799999994, -81.64976309999999))"
105,118400,2,20,22,17,0.4156679149026332,66.6,"('Mary M Bethune', (41.5203852, -81.6028622))",2,0,1.4847494151004064,70.505,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",10,5,0.8990847782059862,70.505,"('Glenville High School', (41.539004299999995, -81.606617))"
106,154601,0,11,14,10,0.6070734407881571,79.449,"('Elmwood Elementary School', (41.4180872, -81.6059938))",3,2,1.3184050768353544,89.02600000000001,"('Garfield Heights Middle School', (41.40515739999999, -81.6010845))",4,2,0.9295002629566327,89.02600000000001,"('Garfield Heights High School', (41.4277145, -81.6146393))"
107,160500,1,11,8,4,0.2719618938885907,96.833,"('Emerson Elementary School', (41.4900961, -81.784577))",1,0,1.5202031514812866,102.204,"('Harding Middle School', (41.4767027, -81.8125869))",2,1,0.6534014627252062,102.204,"('Lakewood High School', (41.48121939999999, -81.7920542))"
108,161400,0,16,13,6,0.9181362954252219,96.833,"('Emerson Elementary School', (41.4900961, -81.784577))",5,1,1.1090529429506994,102.204,"('Harding Middle School', (41.4767027, -81.8125869))",4,1,0.2408911562058117,102.204,"('Lakewood High School', (41.48121939999999, -81.7920542))"
109,177405,0,4,9,1,0.6759054754732622,97.51899999999999,"('Renwood Elementary School', (41.3975396, -81.74019969999999))",2,0,1.6536976545692061,94.89200000000001,"('Shiloh Middle School', (41.3956619, -81.6970824))",5,2,0.4185297584295227,94.89200000000001,"('Parma High School', (41.3925934, -81.7206631))"
110,120701,0,13,24,16,0.5466129349635667,64.025,"('Charles Dickens School', (41.4561847, -81.59171359999999))",3,1,0.6977563253227371,72.48899999999999,"('Chapelside Cleveland Academy', (41.4540529, -81.5905679))",6,3,0.8326870935940432,72.48899999999999,"('John Adams High School', (41.4544124, -81.6016219))"
111,132200,0,2,4,0,0.4889890519366756,89.884,"('Central Primary School', (41.390257399999996, -81.5311005))",2,1,1.7304729438041389,93.007,"('Heskett Middle School', (41.4043559, -81.4978656))",3,1,1.0382323554635626,93.007,"('Bedford High School', (41.402332, -81.52539909999999))"
112,140701,2,14,19,12,0.25003596512865106,102.852,"('Boulevard Elementary School', (41.5122674, -81.5663177))",2,1,1.3338248478056602,82.14299999999999,"('Monticello Middle School', (41.53078370000001, -81.5487814))",2,1,1.6551674685067117,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
113,150100,1,21,20,17,0.06368569248252906,77.99,"('Chambers Elementary School', (41.5403177, -81.5822135))",1,1,1.8695779606710075,82.14299999999999,"('Monticello Middle School', (41.53078370000001, -81.5487814))",6,6,0.5165937985288143,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
114,151100,0,18,18,15,0.25640958003743736,76.72,"('Apex Academy', (41.5416253, -81.5662838))",1,1,1.4140953578860747,82.14299999999999,"('Monticello Middle School', (41.53078370000001, -81.5487814))",6,6,0.4363724696420063,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
115,151200,0,18,18,15,0.221575097185609,76.72,"('Apex Academy', (41.5416253, -81.5662838))",2,1,0.9546321904567163,82.14299999999999,"('Monticello Middle School', (41.53078370000001, -81.5487814))",6,6,0.6092741718821195,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
116,151600,1,20,23,19,0.2882370814034302,72.863,"('Superior Elementary School', (41.5217944, -81.588174))",3,1,1.7830459306767714,82.14299999999999,"('Roxboro Middle School', (41.49416110000001, -81.59005859999999))",9,4,1.2828092651257352,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
117,151700,1,23,24,19,0.25070568471678306,72.863,"('Superior Elementary School', (41.5217944, -81.588174))",3,1,1.5825696826947542,82.14299999999999,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",9,4,1.4997146435883735,82.14299999999999,"('Shaw High School', (41.5367159, -81.5741014))"
118,151800,3,23,22,18,0.3741755351380401,72.863,"('Superior Elementary School', (41.5217944, -81.588174))",3,1,1.6391097841012179,70.505,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",9,5,1.2004400423580923,70.505,"('Glenville High School', (41.539004299999995, -81.606617))"
119,152201,0,3,5,3,0.8957515676506981,75.671,"('Shoreview Elementary School', (41.613333600000004, -81.50374240000001))",1,1,1.3697708072089014,81.214,"('Forest Park Middle School', (41.607335, -81.496349))",2,1,0.5888655795558533,81.214,"('New Day Academy Boarding & Day School', (41.60698, -81.52603540000001))"
120,154300,0,12,19,15,0.6401912955420089,67.25,"('Miles School', (41.4445923, -81.5992596))",4,2,1.404274354917133,89.02600000000001,"('Chapelside Cleveland Academy', (41.4540529, -81.5905679))",4,2,0.862006195621275,89.02600000000001,"('Garfield Heights High School', (41.4277145, -81.6146393))"
121,155101,0,3,4,0,1.3126234374811867,84.554,"('Richmond Heights Elementary School', (41.5547732, -81.49289759999999))",1,0,2.303638621584856,106.45700000000001,"('Mayfield Middle School', (41.5297553, -81.4377439))",2,1,1.307663386274836,106.45700000000001,"('Mayfield High School', (41.5365444, -81.45948299999999))"
122,156101,0,3,4,2,1.7067369970556658,107.463,"('Cuyahoga Hts Elementary School', (41.4256407, -81.64263609999999))",3,1,1.817293963153827,107.21700000000001,"('Cuyahoga Hts Middle School', (41.427228899999996, -81.64196779999999))",3,0,1.819672573967851,107.21700000000001,"('Cuyahoga Hts High School', (41.4272786, -81.64272170000001))"
123,160400,1,9,6,1,0.8392591851217936,96.833,"('Emerson Elementary School', (41.4900961, -81.784577))",2,0,1.1817396047830289,102.204,"('Harding Middle School', (41.4767027, -81.8125869))",2,1,0.8267599181508005,102.204,"('Lakewood High School', (41.48121939999999, -81.7920542))"
124,161300,1,15,11,4,1.07236075735108,96.833,"('Emerson Elementary School', (41.4900961, -81.784577))",5,1,0.8135610102850412,102.204,"('Harding Middle School', (41.4767027, -81.8125869))",4,1,0.3539900077993953,102.204,"('Lakewood High School', (41.48121939999999, -81.7920542))"
125,161600,1,19,12,7,0.7137174006044635,96.833,"('Emerson Elementary School', (41.4900961, -81.784577))",2,0,1.7986808985983342,77.692,"('Harding Middle School', (41.4767027, -81.8125869))",4,1,0.5934722865443897,77.692,"('Hope Academy Northwest Campus', (41.4822414, -81.76708620000001))"
126,170201,1,14,10,2,0.8943667497721085,106.477,"('Sunview Elementary School', (41.5104539, -81.4808467))",2,0,1.1703712720607304,95.529,"('Memorial Junior High School', (41.5258261, -81.5078735))",3,0,0.8765362652643822,95.529,"('Brush High School', (41.5220323, -81.5052972))"
127,172102,0,4,5,0,1.074582773808517,101.045,"('Lander Elementary School', (41.513831, -81.464625))",1,0,0.8177998411311338,106.45700000000001,"('Mayfield Middle School', (41.5297553, -81.4377439))",1,0,0.7576276779955946,106.45700000000001,"('Mayfield High School', (41.5365444, -81.45948299999999))"
128,172202,0,5,5,0,0.686653664303241,101.045,"('Lander Elementary School', (41.513831, -81.464625))",1,0,1.5259165390795493,106.45700000000001,"('Mayfield Middle School', (41.5297553, -81.4377439))",1,0,1.8383417795131896,106.45700000000001,"('Mayfield High School', (41.5365444, -81.45948299999999))"
129,173107,0,4,6,0,1.1655212797854781,105.837,"('Big Creek Elementary School', (41.3673674, -81.8088984))",2,0,1.7869729621842256,101.944,"('Middleburg Heights Junior High', (41.3784354, -81.8039891))",1,0,1.1423799760441478,101.944,"('Berea-Midpark High School', (41.3732823, -81.8451512))"
130,174107,0,8,9,0,0.27672972636340604,99.18,"('Maple Intermediate Elementary School', (41.439192799999994, -81.8886046))",3,0,1.4900683953714646,0.0,"('Lewis F Mayer Middle School', (41.4419043, -81.85534870000001))",0,0,1.7976931348623157e+308,0.0,()
131,174207,1,3,7,0,0.3314068295083977,107.0,"('Birch Elementary School', (41.425407, -81.889489))",2,0,1.654899336753592,105.603,"('North Olmsted Middle School', (41.416638299999995, -81.91906469999999))",1,0,2.2002539154503324,105.603,"('North Olmsted High School', (41.4062671, -81.9253875))"
132,175201,0,3,0,0,1.7976931348623157e+308,0.0,(),1,0,1.724809857364078,107.93,"('North Royalton Middle School', (41.3112945, -81.7334567))",1,0,1.6546305173155489,107.93,"('North Royalton High School', (41.309153, -81.7331318))"
133,176100,1,4,6,0,0.5080539362469717,109.195,"('Falls-Lenox Primary Elementary School', (41.374034, -81.913865))",1,0,1.6526582304172972,109.516,"('Olmsted Falls Middle School', (41.3713867, -81.936009))",2,0,1.2159370711583861,109.516,"('Olmsted Falls High School', (41.3707919, -81.9268845))"
134,177403,1,5,10,1,0.07182451434733048,97.51899999999999,"('Renwood Elementary School', (41.3975396, -81.74019969999999))",3,0,1.7856401762802623,98.86200000000001,"('Greenbriar Middle School', (41.3964556, -81.7743444))",7,3,0.9745343857258254,98.86200000000001,"('Constellation Schools: Parma Community', (41.4002222, -81.72147))"
135,177503,0,1,4,0,0.7203291268735058,101.65700000000001,"('Dentzler Elementary School', (41.3714427, -81.71055240000001))",2,0,1.3090227385767268,100.689,"('Shiloh Middle School', (41.3956619, -81.6970824))",3,0,0.9793235424042421,100.689,"('Normandy High School', (41.362539899999994, -81.6989844))"
136,177606,0,4,4,0,0.7278401063570213,99.775,"('Pleasant Valley Elementary School', (41.3651245, -81.7540916))",1,0,2.0928086118080036,95.166,"('Greenbriar Middle School', (41.3964556, -81.7743444))",4,1,0.4744605102385449,95.166,"('Valley Forge High School', (41.3720144, -81.7556287))"
137,177609,0,1,5,0,1.1034621173872203,101.65700000000001,"('Dentzler Elementary School', (41.3714427, -81.71055240000001))",0,0,1.7976931348623157e+308,100.689,(),3,0,1.4206063172998624,100.689,"('Normandy High School', (41.362539899999994, -81.6989844))"
138,180103,0,5,9,5,0.45650677670551626,87.79700000000001,"('Chardon Hills Elementary School', (41.5695073, -81.51959000000001))",1,0,1.3058275774334938,82.60799999999999,"('Euclid Central Middle School', (41.5695433, -81.5360939))",3,1,1.2246558541487043,82.60799999999999,"('Richmond Heights Secondary School', (41.5552085, -81.49482049999999))"
139,181204,0,19,10,2,1.0985315495575003,113.325,"('Goldwood Primary Elementary School', (41.46062379999999, -81.8593428))",6,1,0.9128823049773529,112.262,"('Rocky River Middle School', (41.475781, -81.842398))",1,0,0.9955654117396946,112.262,"('Rocky River High School', (41.473676399999995, -81.85114920000001))"
140,183604,0,11,15,10,0.30788679409736686,101.444,"('Lomond Elementary School', (41.4604076, -81.5535868))",3,2,1.6803941143105685,74.322,"('Chapelside Cleveland Academy', (41.4540529, -81.5905679))",6,3,0.8237553981036506,74.322,"('John F Kennedy High School', (41.44893270000001, -81.5603283))"
141,184105,0,1,4,0,0.9078309036512257,114.704,"('Arthur Road Elementary School', (41.3721492, -81.4413098))",2,0,1.0686770796779113,113.11399999999999,"('Orchard Middle School', (41.3741941, -81.43982109999999))",1,0,1.2647940836189693,113.11399999999999,"('Solon High School', (41.37767, -81.44103879999999))"
142,184108,0,1,4,0,1.0112021404284053,114.20100000000001,"('Parkside Elementary School', (41.3729727, -81.4352544))",2,0,0.9552169674100277,113.11399999999999,"('Solon Middle School', (41.373483, -81.434099))",1,0,1.371092531366236,113.11399999999999,"('Solon High School', (41.37767, -81.44103879999999))"
143,186105,0,2,4,0,0.15284571808800942,101.686,"('Surrarrer Elementary School', (41.341862799999994, -81.8697753))",1,0,2.1870352522547716,0.0,"('Center Middle School', (41.3177094, -81.8382451))",0,0,1.7976931348623157e+308,0.0,()
144,186201,0,1,3,0,0.5166656997021389,99.04899999999999,"('Zellers Elementary School', (41.3076242, -81.82882690000001))",2,0,1.3621820213206215,109.137,"('Center Middle School', (41.3177094, -81.8382451))",1,0,1.2666814620117886,109.137,"('Strongsville High School', (41.30336679999999, -81.8460037))"
145,187103,0,16,15,5,0.5557916222590127,96.181,"('Canterbury Elementary School', (41.492090999999995, -81.55031899999999))",3,1,1.7117273601071523,91.805,"('Shaker Hts Middle School', (41.4771695, -81.53185))",2,0,0.8466944936010414,91.805,"('Cleveland Heights High School', (41.4998796, -81.5298547))"
146,187105,2,18,13,4,0.34776504662297064,81.222,"('Gearity Professional Development School', (41.4954999, -81.5259121))",2,0,1.1745213425741243,91.805,"('Shaker Hts Middle School', (41.4771695, -81.53185))",4,0,0.4143584282208858,91.805,"('Cleveland Heights High School', (41.4998796, -81.5298547))"
147,188104,0,5,7,6,0.8873521968636481,73.041,"('Green Inspiration Academy', (41.444329100000004, -81.5276298))",3,3,0.6503098562911385,75.346,"('Warrensville Heights Middle School', (41.4435489, -81.53521579999999))",8,5,0.7425740009484594,75.346,"('Warrensville Heights High School', (41.443428499999996, -81.5306741))"
148,188105,0,4,5,4,0.28010112032556167,73.418,"('John Dewey Elementary School', (41.4360035, -81.5140385))",3,3,1.0516891057937092,65.217,"('The Haley School', (41.426435, -81.50066190000001))",5,3,0.8137092926011537,65.217,"('STEAM Academy of Warrensville Heights', (41.432138200000004, -81.4989026))"
149,188107,0,2,5,3,0.5554503549613515,73.418,"('John Dewey Elementary School', (41.4360035, -81.5140385))",4,3,0.5391682036437303,65.217,"('The Haley School', (41.426435, -81.50066190000001))",5,3,0.277967336181645,65.217,"('STEAM Academy of Warrensville Heights', (41.432138200000004, -81.4989026))"
150,189107,0,11,9,0,0.6204602477703443,111.319,"('Hilliard Elementary School', (41.4616626, -81.88935359999999))",3,0,1.37716729471984,106.988,"('Lee Burneson Middle School', (41.4547027, -81.9247752))",1,0,1.6305853336058214,106.988,"('Westlake High School', (41.4606403, -81.9289916))"
151,189112,0,6,9,0,0.11856126945251463,105.992,"('Holly Lane Elementary School', (41.4429, -81.90955799999999))",2,0,1.2531333224827461,106.988,"('Lee Burneson Middle School', (41.4547027, -81.9247752))",2,0,1.703915081542263,106.988,"('Westlake High School', (41.4606403, -81.9289916))"
152,190502,0,3,6,0,1.113941525926225,109.195,"('Olmsted Falls Early Childhood Center', (41.3867348, -81.91949740000001))",2,0,1.986704980106952,105.603,"('North Olmsted Middle School', (41.416638299999995, -81.91906469999999))",2,0,1.6769474312368675,105.603,"('North Olmsted High School', (41.4062671, -81.9253875))"
153,192300,0,8,9,2,1.4235494351278826,107.463,"('Cuyahoga Hts Elementary School', (41.4256407, -81.64263609999999))",3,0,1.4922358517358747,107.21700000000001,"('Cuyahoga Hts Middle School', (41.427228899999996, -81.64196779999999))",2,0,1.456980686120778,107.21700000000001,"('Cuyahoga Hts High School', (41.4272786, -81.64272170000001))"
154,192800,0,15,13,11,0.687071938285837,63.604,"('Iowa-Maple Elementary School', (41.5470126, -81.597939))",0,0,1.7976931348623157e+308,70.505,(),6,6,1.1046110354814,70.505,"('Glenville High School', (41.539004299999995, -81.606617))"
155,192900,0,5,6,3,1.5620158111523816,112.101,"('Independence Primary School', (41.367574, -81.63331))",2,1,1.5684475123476131,111.241,"('Garfield Heights Middle School', (41.40515739999999, -81.6010845))",1,0,1.9975374134350807,111.241,"('Independence High School', (41.3741954, -81.64907020000001))"
156,194800,0,7,3,1,1.177234728868401,112.53,"('Bryden Elementary School', (41.469052399999995, -81.50006490000001))",2,0,1.350768551716563,111.441,"('Ballard Brady Middle School', (41.454769, -81.455866))",3,1,1.409526026244558,111.441,"('Orange High School', (41.4583654, -81.4539252))"
157,195900,0,1,1,0,0.24888939898599188,108.48100000000001,"('Chagrin Falls Intermediate Elementary School', (41.430911200000004, -81.38848490000001))",1,0,0.7340740097190119,113.61,"('Chagrin Falls Middle School', (41.426818, -81.380651))",1,0,0.7931014216183888,113.61,"('Chagrin Falls High School', (41.4267201, -81.3792783))"
158,980500,0,5,5,1,1.5391117858576304,103.524,"('Fairview Park Early Education Learning Center', (41.426957, -81.861186))",1,0,2.0085580920489763,101.944,"('Ford Intermediate School', (41.3935777, -81.8178248))",1,0,2.261565755348634,101.944,"('Berea-Midpark High School', (41.3732823, -81.8451512))"
159,112100,1,21,14,11,0.8663618104904077,58.611999999999995,"('Mary B Martin School', (41.508245, -81.629979))",4,2,0.9660887626793858,73.877,"('East Preparatory Academy', (41.5147697, -81.6609495))",15,8,0.5078190056819885,73.877,"('Health Careers Center High School', (41.509793, -81.63866800000001))"
160,101102,0,17,16,11,0.2641209787947522,94.369,"('Louisa May Alcott Elementary School', (41.4826234, -81.7568792))",1,0,2.417473542529553,77.692,"('Constellation Schools: Westside Community School of the Arts', (41.451757, -81.763283))",4,2,0.6057906876270213,77.692,"('Hope Academy Northwest Campus', (41.4822414, -81.76708620000001))"
161,102102,1,19,15,9,0.2502521514006904,88.59100000000001,"('Louis Agassiz School', (41.4543027, -81.76391890000001))",2,0,0.08212888097732256,85.553,"('Constellation Schools: Westside Community School of the Arts', (41.451757, -81.763283))",6,3,0.3427881974244164,85.553,"('New Technology West', (41.448097, -81.7695879))"
162,102700,2,28,24,17,0.1714058112938848,84.382,"('Constellation Schools: Stockyard Community Elementary', (41.467446, -81.73083199999999))",2,1,0.7705757833448492,74.303,"('Lincoln Park Academy', (41.467426, -81.712685))",4,3,0.26806895768413014,74.303,"('Max S Hayes High School', (41.4712041, -81.7287328))"
163,103400,3,24,21,15,0.2918236719846742,70.163,"('Joseph M Gallagher School', (41.481286, -81.731255))",1,1,1.121677826332241,88.885,"('Lincoln Park Academy', (41.467426, -81.712685))",5,3,0.6229663262194846,88.885,"('Garrett Morgan Schl Of Science School', (41.484533899999995, -81.71512159999999))"
164,103602,0,22,20,14,0.43605955167495575,96.31,"('Near West Intergenerational School', (41.485141399999996, -81.7139831))",2,2,1.623516823408456,88.885,"('Villaview Community School', (41.503048799999995, -81.6853625))",6,4,0.4902738442722507,88.885,"('Garrett Morgan Schl Of Science School', (41.484533899999995, -81.71512159999999))"
165,104300,0,24,23,17,0.11734936263421802,91.33200000000001,"('Tremont Montessori School', (41.4787511, -81.686727))",3,3,1.5722065446188722,65.932,"('Villaview Community School', (41.503048799999995, -81.6853625))",12,8,1.3117936524284526,65.932,"('Lincoln-West High School', (41.4662217, -81.70273409999999))"
166,104400,3,24,25,17,0.2777564187251126,91.33200000000001,"('Tremont Montessori School', (41.4787511, -81.686727))",3,3,1.3886505874456974,65.932,"('Lincoln Park Academy', (41.467426, -81.712685))",9,6,0.9758269056533698,65.932,"('Lincoln-West High School', (41.4662217, -81.70273409999999))"
167,104800,0,23,24,15,0.5742892427332476,90.501,"('Buhrer', (41.4682637, -81.69412709999999))",3,2,1.4625020471473342,65.932,"('Lincoln Park Academy', (41.467426, -81.712685))",5,3,0.9395293645869675,65.932,"('Lincoln-West High School', (41.4662217, -81.70273409999999))"
168,105500,1,29,24,15,0.6755223647003502,76.836,"('Horizon Science Academy-Denison Middle School', (41.451586299999995, -81.6931431))",2,1,0.9840294346779671,65.932,"('Lincoln Park Academy', (41.467426, -81.712685))",5,3,0.8455509939316522,65.932,"('Lincoln-West High School', (41.4662217, -81.70273409999999))"
169,105602,0,26,24,15,0.0383354711528151,76.836,"('Horizon Science Academy-Denison Middle School', (41.451586299999995, -81.6931431))",3,2,1.462312738717594,65.932,"('Constellation Schools: Old Brooklyn Community Middle', (41.43395170000001, -81.7074885))",4,3,1.1203189447133735,65.932,"('Lincoln-West High School', (41.4662217, -81.70273409999999))"
170,105700,1,20,16,7,0.4412933298352438,86.34,"('Benjamin Franklin', (41.4344395, -81.6938772))",2,1,0.8636999833841936,93.07700000000001,"('Constellation Schools: Old Brooklyn Community Middle', (41.43395170000001, -81.7074885))",3,2,0.7190379653890555,93.07700000000001,"('Facing History High School@Charles Mooney', (41.435166100000004, -81.70521550000001))"
171,106300,0,25,21,10,0.5822899400888039,69.209,"('Charles A Mooney School', (41.435166100000004, -81.70521550000001))",3,1,0.6194715702068443,93.07700000000001,"('Constellation Schools: Old Brooklyn Community Middle', (41.43395170000001, -81.7074885))",5,3,0.5822899400888039,93.07700000000001,"('Facing History High School@Charles Mooney', (41.435166100000004, -81.70521550000001))"
172,106400,4,16,14,4,0.31321421340262834,104.50399999999999,"('Constellation Schools: Old Brooklyn Community Elementary', (41.43395170000001, -81.7074885))",3,1,0.31321421340262834,93.07700000000001,"('Constellation Schools: Old Brooklyn Community Middle', (41.43395170000001, -81.7074885))",5,2,0.4345166427745051,93.07700000000001,"('Facing History High School@Charles Mooney', (41.435166100000004, -81.70521550000001))"
173,106500,1,14,12,3,0.16491009010302413,75.376,"('Pearl Academy', (41.425829, -81.720407))",3,0,1.0207542899905406,83.603,"('Constellation Schools: Old Brooklyn Community Middle', (41.43395170000001, -81.7074885))",5,1,0.36030111455966135,83.603,"('James Ford Rhodes High School', (41.4303619, -81.72133840000001))"
174,107101,0,5,8,4,1.23544976537336,98.613,"('Campus International School', (41.5043053, -81.6661675))",3,2,0.7505176869599526,77.5,"('Villaview Community School', (41.503048799999995, -81.6853625))",11,7,0.45519658874590235,77.5,"('SuccessTech Academy School', (41.507308, -81.686454))"
175,108201,0,11,11,8,1.0179644306946334,95.2,"('Horizon Science Academy-Cleveland Middle School', (41.5304953, -81.6477455))",4,2,0.4434411770533469,78.54899999999999,"('East Preparatory Academy', (41.5147697, -81.6609495))",11,7,0.5901174129415244,78.54899999999999,"('Nexus Academy of Cleveland', (41.512753000000004, -81.665612))"
176,110501,1,16,23,17,0.16928284359667445,65.458,"('Willow School', (41.4753136, -81.65618719999999))",3,2,0.8380751207281543,75.258,"('Broadway Academy', (41.4656044, -81.6522654))",8,6,1.1907636743855163,75.258,"('New Technology HS@East Tech', (41.492503799999994, -81.64976309999999))"
177,111800,3,22,16,12,0.2802168077657073,69.62899999999999,"('Willson School', (41.524029, -81.628387))",3,1,1.103708725120628,73.877,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",13,6,0.8631431673717652,73.877,"('Health Careers Center High School', (41.509793, -81.63866800000001))"
178,112600,2,25,23,16,0.2704049184863361,63.506,"('OAK Leadership Institute', (41.509147999999996, -81.626807))",4,1,0.3690321388452579,73.877,"('Citizens Leadership Academy', (41.5089964, -81.61911629999999))",16,8,0.7671130722605465,73.877,"('Health Careers Center High School', (41.509793, -81.63866800000001))"
179,113801,1,16,22,16,0.19818932888242935,76.185,"('Cleveland School of Arts Lower Campus', (41.4904256, -81.6474271))",6,3,1.6744545175525407,75.258,"('Broadway Academy', (41.4656044, -81.6522654))",13,7,0.37911844026813046,75.258,"('New Technology HS@East Tech', (41.492503799999994, -81.64976309999999))"
180,115200,1,9,19,13,0.3099268082925532,56.854,"('Mound Elementary School', (41.462648, -81.64866500000001))",3,1,0.5857769683197347,58.153,"('Broadway Academy', (41.4656044, -81.6522654))",5,4,2.1446487939454895,58.153,"('Woodland Academy', (41.478387700000006, -81.6111923))"
